product_id,product_name,price,units_sold,page_views,conversion_rate,product_category,date
P-1001,Wireless Earbuds,137.69,22,1135,0.0194,Electronics,2025-01-30
P-1002,USB-C Docking Hub,164.33,82,2133,0.0384,Electronics,2025-01-30
P-1003,Smart Home Camera,186.67,29,1579,0.0184,Electronics,2025-01-30
P-1004,Portable Charger,271.01,13,622,0.0209,Electronics,2025-01-30
P-1005,Bluetooth Speaker,252.37,35,1386,0.0253,Electronics,2025-01-30
P-1006,Gaming Keyboard,212.15,59,1430,0.0413,Electronics,2025-01-30
P-1007,Streaming Microphone,303.84,42,1508,0.0279,Electronics,2025-01-30
P-1008,Fitness Smartwatch,435.66,42,1338,0.0314,Electronics,2025-01-30
P-1009,Ceramic Cookware Set,68.98,54,1062,0.0508,Home & Kitchen,2025-01-30
P-1010,Air Fryer Basket,61.77,42,588,0.0714,Home & Kitchen,2025-01-30
P-1011,Memory Foam Pillow,70.2,113,1710,0.0661,Home & Kitchen,2025-01-30
P-1012,Countertop Blender,114.92,52,1507,0.0345,Home & Kitchen,2025-01-30
P-1013,Cotton Sheet Set,59.07,28,669,0.0419,Home & Kitchen,2025-01-30
P-1014,Desk Organizer,103.24,63,1296,0.0486,Home & Kitchen,2025-01-30
P-1015,LED Floor Lamp,85.45,22,768,0.0286,Home & Kitchen,2025-01-30
P-1016,Vacuum Storage Bags,79.36,111,1435,0.0774,Home & Kitchen,2025-01-30
P-1017,Hydrating Face Serum,64.81,56,848,0.066,Beauty,2025-01-30
P-1018,Mineral Sunscreen,11.78,181,1366,0.1325,Beauty,2025-01-30
P-1019,Retinol Night Cream,24.15,164,1397,0.1174,Beauty,2025-01-30
P-1020,Matte Lip Kit,79.65,202,2188,0.0923,Beauty,2025-01-30
P-1021,Scalp Care Tonic,46.49,104,1757,0.0592,Beauty,2025-01-30
P-1022,Fragrance Discovery Set,17.44,259,2339,0.1107,Beauty,2025-01-30
P-1023,Reusable Makeup Pads,21.17,94,1041,0.0903,Beauty,2025-01-30
P-1024,Volumizing Hair Brush,43.88,150,1223,0.1226,Beauty,2025-01-30
P-1025,Performance Hoodie,38.53,94,924,0.1017,Apparel,2025-01-30
P-1026,Running Shorts,106.59,80,825,0.097,Apparel,2025-01-30
P-1027,Stretch Denim Jeans,54.49,185,2167,0.0854,Apparel,2025-01-30
P-1028,Linen Button Shirt,86.15,83,1268,0.0655,Apparel,2025-01-30
P-1029,Seamless Leggings,41.43,134,1143,0.1172,Apparel,2025-01-30
P-1030,Merino Crew Socks,109.26,90,1675,0.0537,Apparel,2025-01-30
P-1031,Canvas Weekender Bag,123.73,63,722,0.0873,Apparel,2025-01-30
P-1032,Rain Shell Jacket,76.45,36,653,0.0551,Apparel,2025-01-30
P-1033,Adjustable Dumbbell,41.33,32,434,0.0737,Fitness,2025-01-30
P-1034,Yoga Mat Pro,207.68,46,1079,0.0426,Fitness,2025-01-30
P-1035,Resistance Band Kit,117.95,22,477,0.0461,Fitness,2025-01-30
P-1036,Foam Roller,75.09,59,1649,0.0358,Fitness,2025-01-30
P-1037,Cycling Trainer Stand,169.48,117,1573,0.0744,Fitness,2025-01-30
P-1038,Hydration Vest,179.28,19,972,0.0195,Fitness,2025-01-30
P-1039,Recovery Massage Gun,104.48,28,659,0.0425,Fitness,2025-01-30
P-1040,Balance Board,221.74,52,943,0.0551,Fitness,2025-01-30
P-1041,Organic Coffee Beans,9.44,198,2242,0.0883,Grocery,2025-01-30
P-1042,Protein Granola,17.24,95,727,0.1307,Grocery,2025-01-30
P-1043,Sparkling Water Pack,27.69,309,1421,0.2175,Grocery,2025-01-30
P-1044,Olive Oil Tin,23.3,269,1377,0.1954,Grocery,2025-01-30
P-1045,Dried Mango Slices,12.57,124,654,0.1896,Grocery,2025-01-30
P-1046,Plant-Based Jerky,4.76,397,2374,0.1672,Grocery,2025-01-30
P-1047,Almond Butter Jar,19.9,226,1483,0.1524,Grocery,2025-01-30
P-1048,Herbal Tea Sampler,32.14,299,2351,0.1272,Grocery,2025-01-30
P-1001,Wireless Earbuds,130.85,16,1143,0.014,Electronics,2025-01-31
P-1002,USB-C Docking Hub,162.43,89,2366,0.0376,Electronics,2025-01-31
P-1003,Smart Home Camera,176.64,34,1804,0.0188,Electronics,2025-01-31
P-1004,Portable Charger,270.2,6,617,0.0097,Electronics,2025-01-31
P-1005,Bluetooth Speaker,242.74,36,969,0.0372,Electronics,2025-01-31
P-1006,Gaming Keyboard,212.48,46,1453,0.0317,Electronics,2025-01-31
P-1007,Streaming Microphone,303.68,40,1511,0.0265,Electronics,2025-01-31
P-1008,Fitness Smartwatch,383.36,63,1389,0.0454,Electronics,2025-01-31
P-1009,Ceramic Cookware Set,66.51,44,972,0.0453,Home & Kitchen,2025-01-31
P-1010,Air Fryer Basket,63.4,66,773,0.0854,Home & Kitchen,2025-01-31
P-1011,Memory Foam Pillow,71.69,101,1729,0.0584,Home & Kitchen,2025-01-31
P-1012,Countertop Blender,115.96,56,1405,0.0399,Home & Kitchen,2025-01-31
P-1013,Cotton Sheet Set,57.63,22,499,0.0441,Home & Kitchen,2025-01-31
P-1014,Desk Organizer,105.22,46,1274,0.0361,Home & Kitchen,2025-01-31
P-1015,LED Floor Lamp,83.31,20,822,0.0243,Home & Kitchen,2025-01-31
P-1016,Vacuum Storage Bags,78.19,86,1106,0.0778,Home & Kitchen,2025-01-31
P-1017,Hydrating Face Serum,65.33,87,1109,0.0784,Beauty,2025-01-31
P-1018,Mineral Sunscreen,11.81,256,2023,0.1265,Beauty,2025-01-31
P-1019,Retinol Night Cream,27.05,225,2207,0.1019,Beauty,2025-01-31
P-1020,Matte Lip Kit,78.43,195,2083,0.0936,Beauty,2025-01-31
P-1021,Scalp Care Tonic,44.9,135,1688,0.08,Beauty,2025-01-31
P-1022,Fragrance Discovery Set,17.95,414,3418,0.1211,Beauty,2025-01-31
P-1023,Reusable Makeup Pads,20.54,146,1599,0.0913,Beauty,2025-01-31
P-1024,Volumizing Hair Brush,41.03,201,1458,0.1379,Beauty,2025-01-31
P-1025,Performance Hoodie,39.02,66,641,0.103,Apparel,2025-01-31
P-1026,Running Shorts,110.12,126,1127,0.1118,Apparel,2025-01-31
P-1027,Stretch Denim Jeans,52.26,191,1788,0.1068,Apparel,2025-01-31
P-1028,Linen Button Shirt,84.21,85,1272,0.0668,Apparel,2025-01-31
P-1029,Seamless Leggings,39.27,99,831,0.1191,Apparel,2025-01-31
P-1030,Merino Crew Socks,109.62,47,1379,0.0341,Apparel,2025-01-31
P-1031,Canvas Weekender Bag,132.1,69,748,0.0922,Apparel,2025-01-31
P-1032,Rain Shell Jacket,70.93,34,515,0.066,Apparel,2025-01-31
P-1033,Adjustable Dumbbell,41.06,45,476,0.0945,Fitness,2025-01-31
P-1034,Yoga Mat Pro,212.51,41,1242,0.033,Fitness,2025-01-31
P-1035,Resistance Band Kit,108.79,25,630,0.0397,Fitness,2025-01-31
P-1036,Foam Roller,74.82,46,1186,0.0388,Fitness,2025-01-31
P-1037,Cycling Trainer Stand,168.05,92,1379,0.0667,Fitness,2025-01-31
P-1038,Hydration Vest,173.74,30,1349,0.0222,Fitness,2025-01-31
P-1039,Recovery Massage Gun,104.2,24,577,0.0416,Fitness,2025-01-31
P-1040,Balance Board,204.45,67,1072,0.0625,Fitness,2025-01-31
P-1041,Organic Coffee Beans,9.5,198,2054,0.0964,Grocery,2025-01-31
P-1042,Protein Granola,17.81,91,598,0.1522,Grocery,2025-01-31
P-1043,Sparkling Water Pack,30.68,324,1875,0.1728,Grocery,2025-01-31
P-1044,Olive Oil Tin,23.41,423,1879,0.2251,Grocery,2025-01-31
P-1045,Dried Mango Slices,12.36,167,794,0.2103,Grocery,2025-01-31
P-1046,Plant-Based Jerky,4.95,433,2767,0.1565,Grocery,2025-01-31
P-1047,Almond Butter Jar,19.6,201,1375,0.1462,Grocery,2025-01-31
P-1048,Herbal Tea Sampler,28.5,263,2082,0.1263,Grocery,2025-01-31
P-1001,Wireless Earbuds,133.38,23,1439,0.016,Electronics,2025-02-01
P-1002,USB-C Docking Hub,162.49,100,2685,0.0372,Electronics,2025-02-01
P-1003,Smart Home Camera,166.71,32,1992,0.0161,Electronics,2025-02-01
P-1004,Portable Charger,272.6,10,860,0.0116,Electronics,2025-02-01
P-1005,Bluetooth Speaker,252.24,60,1723,0.0348,Electronics,2025-02-01
P-1006,Gaming Keyboard,217.94,59,1547,0.0381,Electronics,2025-02-01
P-1007,Streaming Microphone,329.99,46,1918,0.024,Electronics,2025-02-01
P-1008,Fitness Smartwatch,400.82,76,1862,0.0408,Electronics,2025-02-01
P-1009,Ceramic Cookware Set,66.49,56,1154,0.0485,Home & Kitchen,2025-02-01
P-1010,Air Fryer Basket,65,67,921,0.0727,Home & Kitchen,2025-02-01
P-1011,Memory Foam Pillow,64.86,134,1780,0.0753,Home & Kitchen,2025-02-01
P-1012,Countertop Blender,117.25,60,1570,0.0382,Home & Kitchen,2025-02-01
P-1013,Cotton Sheet Set,58.25,29,805,0.036,Home & Kitchen,2025-02-01
P-1014,Desk Organizer,107.19,81,1665,0.0486,Home & Kitchen,2025-02-01
P-1015,LED Floor Lamp,94.46,45,1312,0.0343,Home & Kitchen,2025-02-01
P-1016,Vacuum Storage Bags,75.4,98,1605,0.0611,Home & Kitchen,2025-02-01
P-1017,Hydrating Face Serum,62.5,91,1331,0.0684,Beauty,2025-02-01
P-1018,Mineral Sunscreen,11.94,233,2028,0.1149,Beauty,2025-02-01
P-1019,Retinol Night Cream,24.27,237,2190,0.1082,Beauty,2025-02-01
P-1020,Matte Lip Kit,76.7,242,2351,0.1029,Beauty,2025-02-01
P-1021,Scalp Care Tonic,45.58,192,2570,0.0747,Beauty,2025-02-01
P-1022,Fragrance Discovery Set,17.52,553,4543,0.1217,Beauty,2025-02-01
P-1023,Reusable Makeup Pads,22.24,153,1802,0.0849,Beauty,2025-02-01
P-1024,Volumizing Hair Brush,40.89,204,1522,0.134,Beauty,2025-02-01
P-1025,Performance Hoodie,39.18,87,993,0.0876,Apparel,2025-02-01
P-1026,Running Shorts,106.18,165,1503,0.1098,Apparel,2025-02-01
P-1027,Stretch Denim Jeans,56.11,212,2465,0.086,Apparel,2025-02-01
P-1028,Linen Button Shirt,84.02,101,1768,0.0571,Apparel,2025-02-01
P-1029,Seamless Leggings,40.32,149,1278,0.1166,Apparel,2025-02-01
P-1030,Merino Crew Socks,111.16,60,1619,0.0371,Apparel,2025-02-01
P-1031,Canvas Weekender Bag,145.38,57,832,0.0685,Apparel,2025-02-01
P-1032,Rain Shell Jacket,68.06,53,775,0.0684,Apparel,2025-02-01
P-1033,Adjustable Dumbbell,41.83,60,664,0.0904,Fitness,2025-02-01
P-1034,Yoga Mat Pro,220.95,44,1217,0.0362,Fitness,2025-02-01
P-1035,Resistance Band Kit,119.29,46,911,0.0505,Fitness,2025-02-01
P-1036,Foam Roller,71.66,52,1494,0.0348,Fitness,2025-02-01
P-1037,Cycling Trainer Stand,166.2,93,1540,0.0604,Fitness,2025-02-01
P-1038,Hydration Vest,173.03,25,1022,0.0245,Fitness,2025-02-01
P-1039,Recovery Massage Gun,114.26,24,665,0.0361,Fitness,2025-02-01
P-1040,Balance Board,205.5,92,1627,0.0565,Fitness,2025-02-01
P-1041,Organic Coffee Beans,9.43,168,2271,0.074,Grocery,2025-02-01
P-1042,Protein Granola,18,106,950,0.1116,Grocery,2025-02-01
P-1043,Sparkling Water Pack,30.7,439,2004,0.2191,Grocery,2025-02-01
P-1044,Olive Oil Tin,23.23,353,1626,0.2171,Grocery,2025-02-01
P-1045,Dried Mango Slices,13.13,187,1006,0.1859,Grocery,2025-02-01
P-1046,Plant-Based Jerky,4.87,616,3444,0.1789,Grocery,2025-02-01
P-1047,Almond Butter Jar,20.18,226,1961,0.1152,Grocery,2025-02-01
P-1048,Herbal Tea Sampler,29.53,425,2984,0.1424,Grocery,2025-02-01
P-1001,Wireless Earbuds,130.62,22,1334,0.0165,Electronics,2025-02-02
P-1002,USB-C Docking Hub,151.36,127,3042,0.0417,Electronics,2025-02-02
P-1003,Smart Home Camera,173.42,43,2497,0.0172,Electronics,2025-02-02
P-1004,Portable Charger,277.44,9,958,0.0094,Electronics,2025-02-02
P-1005,Bluetooth Speaker,245.67,46,1278,0.036,Electronics,2025-02-02
P-1006,Gaming Keyboard,214.92,67,2028,0.033,Electronics,2025-02-02
P-1007,Streaming Microphone,348.17,38,1648,0.0231,Electronics,2025-02-02
P-1008,Fitness Smartwatch,392.36,59,1698,0.0347,Electronics,2025-02-02
P-1009,Ceramic Cookware Set,65.29,59,1127,0.0524,Home & Kitchen,2025-02-02
P-1010,Air Fryer Basket,51.61,79,962,0.0821,Home & Kitchen,2025-02-02
P-1011,Memory Foam Pillow,67.68,144,2011,0.0716,Home & Kitchen,2025-02-02
P-1012,Countertop Blender,117.29,77,2092,0.0368,Home & Kitchen,2025-02-02
P-1013,Cotton Sheet Set,59.06,43,915,0.047,Home & Kitchen,2025-02-02
P-1014,Desk Organizer,101.32,84,1689,0.0497,Home & Kitchen,2025-02-02
P-1015,LED Floor Lamp,94.54,26,1004,0.0259,Home & Kitchen,2025-02-02
P-1016,Vacuum Storage Bags,74.22,93,1548,0.0601,Home & Kitchen,2025-02-02
P-1017,Hydrating Face Serum,63.31,77,1330,0.0579,Beauty,2025-02-02
P-1018,Mineral Sunscreen,9.6,283,1800,0.1572,Beauty,2025-02-02
P-1019,Retinol Night Cream,27.13,215,2235,0.0962,Beauty,2025-02-02
P-1020,Matte Lip Kit,76.34,265,2769,0.0957,Beauty,2025-02-02
P-1021,Scalp Care Tonic,46.24,139,1837,0.0757,Beauty,2025-02-02
P-1022,Fragrance Discovery Set,17.38,444,3327,0.1335,Beauty,2025-02-02
P-1023,Reusable Makeup Pads,21.51,166,1617,0.1027,Beauty,2025-02-02
P-1024,Volumizing Hair Brush,40.84,280,1826,0.1533,Beauty,2025-02-02
P-1025,Performance Hoodie,37.7,93,957,0.0972,Apparel,2025-02-02
P-1026,Running Shorts,97.46,127,1223,0.1038,Apparel,2025-02-02
P-1027,Stretch Denim Jeans,57.61,172,2098,0.082,Apparel,2025-02-02
P-1028,Linen Button Shirt,80.78,123,1782,0.069,Apparel,2025-02-02
P-1029,Seamless Leggings,41.07,139,1170,0.1188,Apparel,2025-02-02
P-1030,Merino Crew Socks,111.24,77,1800,0.0428,Apparel,2025-02-02
P-1031,Canvas Weekender Bag,140.82,57,761,0.0749,Apparel,2025-02-02
P-1032,Rain Shell Jacket,69.54,37,694,0.0533,Apparel,2025-02-02
P-1033,Adjustable Dumbbell,42.71,54,741,0.0729,Fitness,2025-02-02
P-1034,Yoga Mat Pro,171.39,48,1294,0.0371,Fitness,2025-02-02
P-1035,Resistance Band Kit,107.09,25,571,0.0438,Fitness,2025-02-02
P-1036,Foam Roller,75.22,59,1585,0.0372,Fitness,2025-02-02
P-1037,Cycling Trainer Stand,168.56,112,1858,0.0603,Fitness,2025-02-02
P-1038,Hydration Vest,173.85,37,1472,0.0251,Fitness,2025-02-02
P-1039,Recovery Massage Gun,113.83,28,805,0.0348,Fitness,2025-02-02
P-1040,Balance Board,203.9,78,1579,0.0494,Fitness,2025-02-02
P-1041,Organic Coffee Beans,9.25,179,2058,0.087,Grocery,2025-02-02
P-1042,Protein Granola,16.44,96,777,0.1236,Grocery,2025-02-02
P-1043,Sparkling Water Pack,29.09,433,2125,0.2038,Grocery,2025-02-02
P-1044,Olive Oil Tin,23.13,347,1628,0.2131,Grocery,2025-02-02
P-1045,Dried Mango Slices,12.4,166,877,0.1893,Grocery,2025-02-02
P-1046,Plant-Based Jerky,4.81,558,2855,0.1954,Grocery,2025-02-02
P-1047,Almond Butter Jar,20.76,232,1505,0.1542,Grocery,2025-02-02
P-1048,Herbal Tea Sampler,29,454,3138,0.1447,Grocery,2025-02-02
P-1001,Wireless Earbuds,134.88,22,1370,0.0161,Electronics,2025-02-03
P-1002,USB-C Docking Hub,130.12,119,2135,0.0557,Electronics,2025-02-03
P-1003,Smart Home Camera,196.42,34,1991,0.0171,Electronics,2025-02-03
P-1004,Portable Charger,281.95,8,743,0.0108,Electronics,2025-02-03
P-1005,Bluetooth Speaker,255.86,33,1176,0.0281,Electronics,2025-02-03
P-1006,Gaming Keyboard,213.51,48,1844,0.026,Electronics,2025-02-03
P-1007,Streaming Microphone,331.87,36,1445,0.0249,Electronics,2025-02-03
P-1008,Fitness Smartwatch,397.85,61,1515,0.0403,Electronics,2025-02-03
P-1009,Ceramic Cookware Set,64.78,92,1408,0.0653,Home & Kitchen,2025-02-03
P-1010,Air Fryer Basket,52.21,98,955,0.1026,Home & Kitchen,2025-02-03
P-1011,Memory Foam Pillow,84.31,113,1792,0.0631,Home & Kitchen,2025-02-03
P-1012,Countertop Blender,118.7,53,1320,0.0402,Home & Kitchen,2025-02-03
P-1013,Cotton Sheet Set,58.88,30,652,0.046,Home & Kitchen,2025-02-03
P-1014,Desk Organizer,98.37,73,1280,0.057,Home & Kitchen,2025-02-03
P-1015,LED Floor Lamp,99.49,30,951,0.0315,Home & Kitchen,2025-02-03
P-1016,Vacuum Storage Bags,74.37,121,1868,0.0648,Home & Kitchen,2025-02-03
P-1017,Hydrating Face Serum,63.02,68,1004,0.0677,Beauty,2025-02-03
P-1018,Mineral Sunscreen,9.81,283,1814,0.156,Beauty,2025-02-03
P-1019,Retinol Night Cream,31.42,175,1820,0.0962,Beauty,2025-02-03
P-1020,Matte Lip Kit,79.12,203,2309,0.0879,Beauty,2025-02-03
P-1021,Scalp Care Tonic,47.09,117,1628,0.0719,Beauty,2025-02-03
P-1022,Fragrance Discovery Set,16.83,383,3030,0.1264,Beauty,2025-02-03
P-1023,Reusable Makeup Pads,21.34,140,1402,0.0999,Beauty,2025-02-03
P-1024,Volumizing Hair Brush,38.73,243,1745,0.1393,Beauty,2025-02-03
P-1025,Performance Hoodie,39.98,44,648,0.0679,Apparel,2025-02-03
P-1026,Running Shorts,81.53,115,921,0.1249,Apparel,2025-02-03
P-1027,Stretch Denim Jeans,65.29,139,1950,0.0713,Apparel,2025-02-03
P-1028,Linen Button Shirt,82.29,98,1522,0.0644,Apparel,2025-02-03
P-1029,Seamless Leggings,41.51,123,992,0.124,Apparel,2025-02-03
P-1030,Merino Crew Socks,111.9,71,1754,0.0405,Apparel,2025-02-03
P-1031,Canvas Weekender Bag,137.35,56,669,0.0837,Apparel,2025-02-03
P-1032,Rain Shell Jacket,69.74,41,755,0.0543,Apparel,2025-02-03
P-1033,Adjustable Dumbbell,41.79,48,499,0.0962,Fitness,2025-02-03
P-1034,Yoga Mat Pro,182.98,49,1271,0.0386,Fitness,2025-02-03
P-1035,Resistance Band Kit,133.84,23,723,0.0318,Fitness,2025-02-03
P-1036,Foam Roller,74.35,46,1082,0.0425,Fitness,2025-02-03
P-1037,Cycling Trainer Stand,167.03,92,1188,0.0774,Fitness,2025-02-03
P-1038,Hydration Vest,175.66,28,1305,0.0215,Fitness,2025-02-03
P-1039,Recovery Massage Gun,113.09,24,690,0.0348,Fitness,2025-02-03
P-1040,Balance Board,197.59,83,1345,0.0617,Fitness,2025-02-03
P-1041,Organic Coffee Beans,9.7,157,1701,0.0923,Grocery,2025-02-03
P-1042,Protein Granola,15.63,90,771,0.1167,Grocery,2025-02-03
P-1043,Sparkling Water Pack,34.09,422,2262,0.1866,Grocery,2025-02-03
P-1044,Olive Oil Tin,23.1,415,1795,0.2312,Grocery,2025-02-03
P-1045,Dried Mango Slices,12.78,114,574,0.1986,Grocery,2025-02-03
P-1046,Plant-Based Jerky,5.04,380,2416,0.1573,Grocery,2025-02-03
P-1047,Almond Butter Jar,20.53,193,1456,0.1326,Grocery,2025-02-03
P-1048,Herbal Tea Sampler,29.27,288,2402,0.1199,Grocery,2025-02-03
P-1001,Wireless Earbuds,130.14,21,1151,0.0182,Electronics,2025-02-04
P-1002,USB-C Docking Hub,139.63,111,2584,0.043,Electronics,2025-02-04
P-1003,Smart Home Camera,205.95,24,2350,0.0102,Electronics,2025-02-04
P-1004,Portable Charger,268.64,11,982,0.0112,Electronics,2025-02-04
P-1005,Bluetooth Speaker,251.38,37,1106,0.0335,Electronics,2025-02-04
P-1006,Gaming Keyboard,215.51,37,1102,0.0336,Electronics,2025-02-04
P-1007,Streaming Microphone,342.22,37,1622,0.0228,Electronics,2025-02-04
P-1008,Fitness Smartwatch,398.16,53,1276,0.0415,Electronics,2025-02-04
P-1009,Ceramic Cookware Set,68.16,68,1152,0.059,Home & Kitchen,2025-02-04
P-1010,Air Fryer Basket,51.77,51,616,0.0828,Home & Kitchen,2025-02-04
P-1011,Memory Foam Pillow,82.97,85,2037,0.0417,Home & Kitchen,2025-02-04
P-1012,Countertop Blender,117.21,52,1348,0.0386,Home & Kitchen,2025-02-04
P-1013,Cotton Sheet Set,56.13,35,628,0.0557,Home & Kitchen,2025-02-04
P-1014,Desk Organizer,100.81,55,1164,0.0473,Home & Kitchen,2025-02-04
P-1015,LED Floor Lamp,101.02,51,1503,0.0339,Home & Kitchen,2025-02-04
P-1016,Vacuum Storage Bags,75.91,119,1536,0.0775,Home & Kitchen,2025-02-04
P-1017,Hydrating Face Serum,64.14,80,1013,0.079,Beauty,2025-02-04
P-1018,Mineral Sunscreen,10.91,300,2027,0.148,Beauty,2025-02-04
P-1019,Retinol Night Cream,29.94,145,1565,0.0927,Beauty,2025-02-04
P-1020,Matte Lip Kit,81.26,285,2614,0.109,Beauty,2025-02-04
P-1021,Scalp Care Tonic,46.43,121,1746,0.0693,Beauty,2025-02-04
P-1022,Fragrance Discovery Set,17.68,372,2781,0.1338,Beauty,2025-02-04
P-1023,Reusable Makeup Pads,21.54,92,1120,0.0821,Beauty,2025-02-04
P-1024,Volumizing Hair Brush,38.37,229,1433,0.1598,Beauty,2025-02-04
P-1025,Performance Hoodie,38.85,102,946,0.1078,Apparel,2025-02-04
P-1026,Running Shorts,90.04,126,1222,0.1031,Apparel,2025-02-04
P-1027,Stretch Denim Jeans,65.48,121,1766,0.0685,Apparel,2025-02-04
P-1028,Linen Button Shirt,84.31,119,1479,0.0805,Apparel,2025-02-04
P-1029,Seamless Leggings,40.63,144,1352,0.1065,Apparel,2025-02-04
P-1030,Merino Crew Socks,111.9,86,2049,0.042,Apparel,2025-02-04
P-1031,Canvas Weekender Bag,138.32,47,673,0.0698,Apparel,2025-02-04
P-1032,Rain Shell Jacket,67.97,58,763,0.076,Apparel,2025-02-04
P-1033,Adjustable Dumbbell,41.84,37,448,0.0826,Fitness,2025-02-04
P-1034,Yoga Mat Pro,169.88,44,1152,0.0382,Fitness,2025-02-04
P-1035,Resistance Band Kit,131.49,32,656,0.0488,Fitness,2025-02-04
P-1036,Foam Roller,72.97,74,1988,0.0372,Fitness,2025-02-04
P-1037,Cycling Trainer Stand,165.61,79,1082,0.073,Fitness,2025-02-04
P-1038,Hydration Vest,178.52,19,877,0.0217,Fitness,2025-02-04
P-1039,Recovery Massage Gun,114.12,21,589,0.0357,Fitness,2025-02-04
P-1040,Balance Board,202.57,46,1022,0.045,Fitness,2025-02-04
P-1041,Organic Coffee Beans,9.73,181,2203,0.0822,Grocery,2025-02-04
P-1042,Protein Granola,15.13,90,647,0.1391,Grocery,2025-02-04
P-1043,Sparkling Water Pack,33.58,512,2254,0.2272,Grocery,2025-02-04
P-1044,Olive Oil Tin,23.44,240,1334,0.1799,Grocery,2025-02-04
P-1045,Dried Mango Slices,12.99,127,751,0.1691,Grocery,2025-02-04
P-1046,Plant-Based Jerky,4.98,514,2584,0.1989,Grocery,2025-02-04
P-1047,Almond Butter Jar,20.81,177,1241,0.1426,Grocery,2025-02-04
P-1048,Herbal Tea Sampler,28.67,312,2311,0.135,Grocery,2025-02-04
P-1001,Wireless Earbuds,133.29,22,1238,0.0178,Electronics,2025-02-05
P-1002,USB-C Docking Hub,130.11,145,2345,0.0618,Electronics,2025-02-05
P-1003,Smart Home Camera,198.62,48,2578,0.0186,Electronics,2025-02-05
P-1004,Portable Charger,279.48,8,634,0.0126,Electronics,2025-02-05
P-1005,Bluetooth Speaker,241.9,38,1407,0.027,Electronics,2025-02-05
P-1006,Gaming Keyboard,204.36,32,1159,0.0276,Electronics,2025-02-05
P-1007,Streaming Microphone,333.51,34,1332,0.0255,Electronics,2025-02-05
P-1008,Fitness Smartwatch,405.84,57,1513,0.0377,Electronics,2025-02-05
P-1009,Ceramic Cookware Set,63.89,88,1569,0.0561,Home & Kitchen,2025-02-05
P-1010,Air Fryer Basket,49.44,62,706,0.0878,Home & Kitchen,2025-02-05
P-1011,Memory Foam Pillow,80.93,127,1918,0.0662,Home & Kitchen,2025-02-05
P-1012,Countertop Blender,113.54,54,1478,0.0365,Home & Kitchen,2025-02-05
P-1013,Cotton Sheet Set,57.97,21,507,0.0414,Home & Kitchen,2025-02-05
P-1014,Desk Organizer,98.22,57,1408,0.0405,Home & Kitchen,2025-02-05
P-1015,LED Floor Lamp,100.73,26,938,0.0277,Home & Kitchen,2025-02-05
P-1016,Vacuum Storage Bags,76.52,94,1292,0.0728,Home & Kitchen,2025-02-05
P-1017,Hydrating Face Serum,63.69,75,1137,0.066,Beauty,2025-02-05
P-1018,Mineral Sunscreen,10.02,286,2090,0.1368,Beauty,2025-02-05
P-1019,Retinol Night Cream,31.74,142,1621,0.0876,Beauty,2025-02-05
P-1020,Matte Lip Kit,79.53,192,1970,0.0975,Beauty,2025-02-05
P-1021,Scalp Care Tonic,46.05,99,1538,0.0644,Beauty,2025-02-05
P-1022,Fragrance Discovery Set,17.15,290,2640,0.1098,Beauty,2025-02-05
P-1023,Reusable Makeup Pads,22.58,147,1526,0.0963,Beauty,2025-02-05
P-1024,Volumizing Hair Brush,39.27,177,1235,0.1433,Beauty,2025-02-05
P-1025,Performance Hoodie,38.62,93,960,0.0969,Apparel,2025-02-05
P-1026,Running Shorts,96.71,112,1067,0.105,Apparel,2025-02-05
P-1027,Stretch Denim Jeans,67.88,97,1854,0.0523,Apparel,2025-02-05
P-1028,Linen Button Shirt,83.85,102,1572,0.0649,Apparel,2025-02-05
P-1029,Seamless Leggings,40.13,121,1019,0.1187,Apparel,2025-02-05
P-1030,Merino Crew Socks,110.12,55,1411,0.039,Apparel,2025-02-05
P-1031,Canvas Weekender Bag,145.46,52,686,0.0758,Apparel,2025-02-05
P-1032,Rain Shell Jacket,68.28,52,765,0.068,Apparel,2025-02-05
P-1033,Adjustable Dumbbell,43.16,42,514,0.0817,Fitness,2025-02-05
P-1034,Yoga Mat Pro,193.71,52,1328,0.0392,Fitness,2025-02-05
P-1035,Resistance Band Kit,131.13,26,578,0.045,Fitness,2025-02-05
P-1036,Foam Roller,71.31,71,1355,0.0524,Fitness,2025-02-05
P-1037,Cycling Trainer Stand,166.19,79,1240,0.0637,Fitness,2025-02-05
P-1038,Hydration Vest,176.63,17,940,0.0181,Fitness,2025-02-05
P-1039,Recovery Massage Gun,112.6,21,783,0.0268,Fitness,2025-02-05
P-1040,Balance Board,201.43,69,1246,0.0554,Fitness,2025-02-05
P-1041,Organic Coffee Beans,9.48,161,1790,0.0899,Grocery,2025-02-05
P-1042,Protein Granola,15,105,833,0.1261,Grocery,2025-02-05
P-1043,Sparkling Water Pack,33.13,433,1846,0.2346,Grocery,2025-02-05
P-1044,Olive Oil Tin,23.59,383,1518,0.2523,Grocery,2025-02-05
P-1045,Dried Mango Slices,12.52,121,777,0.1557,Grocery,2025-02-05
P-1046,Plant-Based Jerky,4.78,613,3264,0.1878,Grocery,2025-02-05
